id	has_metaphor	bertscore_f1	bertscore_precision	bertscore_recall	bleu	chrf	chrf2	comet_no_ref	comet_ref	meteor	rouge	ter
3326	False	0.9406295418739319	0.9237861633300781	0.9580985307693481	20.556680845025987	67.81588972854968	65.78656551775978	1.0	1.0	62.000000000000014	66.66666616666667	33.33333333333333
3327	False	0.9029240608215332	0.8876678943634033	0.9187138080596924	15.851165692617155	34.47969329365021	34.70737286557522	0.9682576656341553	0.9700939059257507	28.08302808302808	31.578946869806096	100.0
3328	False	0.9715173840522766	0.9715173840522766	0.9715173840522766	63.404662770468576	79.1817168553825	78.89386339911263	0.9295436143875122	0.865310549736023	81.3692480359147	79.99999950000002	18.181818181818183
3331	False	0.9888448119163513	0.9875022172927856	0.9901909232139587	64.34588841607616	90.0310920553627	89.25226990981108	0.9911999702453613	1.0	94.90196078431373	99.9999995	20.0
3336	False	0.9651791453361511	0.9595702886581421	0.9708539247512817	50.727846440621036	77.44526962451803	76.52571916828322	0.9899066686630249	0.9908543825149536	79.75381693330414	77.41935433922998	31.25
3340	False	0.9744507074356079	0.972368597984314	0.9765417575836182	64.1975224568211	78.5547512370386	77.8184667500048	0.959123432636261	0.9751268625259399	79.37500000000001	79.99999950000002	20.0
3344	False	0.98246169090271	0.9859695434570312	0.9789788126945496	50.000000000000014	90.93545660369593	88.07075140626867	0.9823999404907227	1.0	84.12698412698414	85.71428521428571	14.285714285714285
3363	False	0.9999554753303528	0.9999554753303528	0.9999554753303528	100.00000000000004	100.0	100.0	0.9911999702453613	1.0	99.90234375	99.9999995	0.0
3368	False	0.9625289440155029	0.9662389159202576	0.9588475227355957	47.41797560818527	74.67299641234993	71.4564607969351	0.9608402252197266	0.977729320526123	63.4712600636585	66.66666616780046	36.36363636363637
3375	False	0.9919179081916809	0.9931454658508301	0.9906935095787048	70.71067811865478	93.34608184172704	90.98326282735181	1.0	1.0	83.33333333333333	94.11764656055364	11.11111111111111
3376	False	0.8856335282325745	0.8807342052459717	0.890587568283081	26.269098944241588	45.5242940939505	45.46120563503092	0.9911999702453613	0.9912000298500061	31.25	49.99999950000001	83.33333333333334
3377	False	0.9782958030700684	0.9699187278747559	0.9868189096450806	62.628449627654696	85.09059456805369	84.02762233233705	0.951522707939148	0.9952497482299805	80.30303030303031	81.81818131818183	18.181818181818183
3379	False	0.9726368188858032	0.978506863117218	0.9668367505073547	54.75182535069452	89.15749687335048	83.32898184881947	0.9896310567855835	0.9909586906433105	80.99489795918367	66.66666617283951	20.0
