id	has_metaphor	bertscore_f1	bertscore_precision	bertscore_recall	bleu	chrf	chrf2	comet_no_ref	comet_ref	meteor	rouge	ter
1874	True	0.946577250957489	0.9321191906929016	0.9614909887313843	41.09080290971358	73.13771949032724	70.68216131275659	0.9855970144271851	0.9977842569351196	72.59908536585365	64.70588185986159	50.0
1875	True	0.9381579160690308	0.9511988759040833	0.9254697561264038	53.7284965911771	56.67080846243452	60.48937263343785	0.9156975746154785	0.9098773002624512	75.00000000000001	79.99999950000002	20.0
1878	True	1.0000300407409668	1.0000300407409668	1.0000300407409668	100.00000000000004	100.0	100.0	0.9461274147033691	0.9930658340454102	99.21875	99.9999995	0.0
1885	True	0.9287042021751404	0.9245107769966125	0.9329357743263245	23.462350320527996	64.83127499753142	60.4474719362741	0.9797078967094421	0.9947608709335327	48.88888888888889	52.631578448753466	50.0
1888	True	0.9807940721511841	0.976470410823822	0.9851561188697815	37.8448113759187	81.355467892441	79.57614112369775	1.0	1.0	67.96201863900124	81.48148098216735	42.857142857142854
1889	True	0.9911125898361206	0.9908908605575562	0.9913344383239746	86.66415730847507	95.19227230432236	93.77515660919414	1.0	0.9849725365638733	92.68808114961962	91.66666616666667	7.142857142857142
1891	True	0.9542531967163086	0.9467586874961853	0.9618672132492065	26.269098944241577	72.58627154969408	68.71875986169404	1.0	1.0	59.753086419753075	58.82352891349482	50.0
1893	True	1.0000137090682983	1.0000137090682983	1.0000137090682983	100.00000000000004	100.0	100.0	1.0	1.0	99.96243425995492	99.9999995	0.0
1894	True	0.9324774742126465	0.9357813596725464	0.929196834564209	47.386111527486186	69.85599013745903	68.25167170607855	0.9712450504302979	0.9820376634597778	54.86754966887417	53.846153346153855	60.0
1896	True	0.9531505703926086	0.9553005695343018	0.9510102272033691	32.46679154750989	50.07482114615547	53.24025450708234	0.9911999702453613	0.9727681875228882	59.753086419753075	70.58823479584775	62.5
1902	True	0.9546297192573547	0.9594639539718628	0.9498440027236938	45.37541854068107	64.44111573501743	65.02802685041527	0.9465337991714478	0.9577955007553101	65.20017815608452	70.96774144016649	35.294117647058826
1903	True	0.9294089078903198	0.9167127013206482	0.9424617290496826	42.261082166962225	62.81883451607939	62.76678354506936	0.7233006358146667	0.7721239328384399	72.23880597014924	68.57142807183673	45.0
1913	True	0.9836409091949463	0.9870840907096863	0.9802217483520508	89.31539818068698	88.44276156535321	88.9608827519876	1.0	1.0	89.93827160493828	89.9999995	10.0
1915	True	0.9798773527145386	0.9753246903419495	0.9844726920127869	41.11336169005198	88.00235248695665	84.51285213183736	0.9505953788757324	0.9720460176467896	79.34426229508196	76.92307642603551	33.33333333333333
