id	has_metaphor	bertscore_f1	bertscore_precision	bertscore_recall	bleu	chrf	chrf2	comet_no_ref	comet_ref	meteor	rouge	ter
4063	False	0.9625651240348816	0.9693067073822021	0.9559166431427002	53.7284965911771	63.41934948871991	63.2827805288821	0.9911999702453613	0.9899964928627014	65.4320987654321	66.66666616666667	33.33333333333333
4074	False	1.0000214576721191	1.0000214576721191	1.0000214576721191	100.00000000000004	100.0	100.0	0.9664125442504883	0.9975404739379883	99.21875	99.9999995	0.0
4080	False	0.9511669874191284	0.9352343678474426	0.9676518440246582	28.495577603220287	70.78480381316668	69.35034314936718	0.9205906391143799	0.9856994152069092	65.68655169164076	74.07407357475996	46.15384615384615
4081	False	0.9999305009841919	0.9999305009841919	0.9999305009841919	100.00000000000004	100.0	100.0	0.9911999702453613	1.0	99.85422740524781	99.9999995	0.0
4103	False	0.9999921917915344	0.9999921917915344	0.9999921917915344	100.00000000000004	100.0	100.0	1.0	1.0	99.93141289437585	99.9999995	0.0
4107	False	0.8851857781410217	0.872006356716156	0.8987698554992676	14.323145079400492	45.94167711873277	43.22931002163161	0.9965111017227173	0.9768649935722351	45.731707317073166	33.33333283950618	87.5
4133	False	0.9123939871788025	0.9161660671234131	0.9086527824401855	19.740631366145518	47.18622353239269	44.720651752428545	0.9147088527679443	0.9782243967056274	32.763532763532766	42.85714236734694	62.5
4135	False	0.9807564616203308	0.9830225706100464	0.9785007238388062	78.89972479485178	92.10885135548381	89.79693836719791	0.993443489074707	0.9989913702011108	90.42342698852394	85.71428521469389	19.047619047619047
4153	False	0.9999902248382568	0.9999902248382568	0.9999902248382568	100.00000000000004	100.0	100.0	0.9720950126647949	0.9896146059036255	99.85422740524781	99.9999995	0.0
4160	False	0.9884130358695984	0.9813722968101501	0.9955555200576782	74.47819789879645	92.03536777826	92.3824148883284	0.9800096750259399	0.9996323585510254	97.05038551192396	96.29629579698218	15.384615384615385
4163	False	0.9755618572235107	0.9809489250183105	0.970233678817749	67.82635235687802	79.80704088772944	79.32496485555947	0.9911999702453613	0.9912000298500061	79.47059528087198	84.6153841183432	21.428571428571427
4166	False	1.000015139579773	1.000015139579773	1.000015139579773	100.00000000000004	100.0	100.0	1.0	1.0	99.76851851851852	99.9999995	0.0
4173	False	0.9310662746429443	0.9183989763259888	0.9440878629684448	13.134549472120788	55.72489476962571	49.85120947898156	0.9267062544822693	0.9954932928085327	21.42857142857143	46.153845656804734	57.14285714285714
4184	False	0.8246882557868958	0.8288931846618652	0.8205257654190063	17.965205598154213	20.21817448758719	25.35908410195343	0.9580187201499939	0.9537382125854492	45.731707317073166	44.44444395061729	75.0
4185	False	0.9457046389579773	0.9364275932312012	0.955167293548584	47.0871306001523	75.34033879483259	73.10119854764332	0.9911999702453613	0.9726904034614563	73.61111111111111	71.42857092857143	25.0
4190	False	0.9656425714492798	0.9533981084823608	0.978205680847168	38.16330911371337	74.93278592862998	70.21561406102376	1.0	0.9868024587631226	62.906481273828206	66.66666617283951	44.44444444444444
4207	False	0.9998810887336731	0.9998810887336731	0.9998810887336731	100.00000000000004	100.0	100.0	0.9774364233016968	0.997882604598999	99.93141289437585	99.9999995	0.0
4228	False	0.992283046245575	0.992283046245575	0.9922831058502197	52.809722164707374	89.47027494138806	88.35270620604105	0.9911999702453613	1.0	77.89062500000001	79.99999950000002	40.0
4237	False	0.9999635219573975	0.9999635219573975	0.9999635219573975	100.00000000000004	100.0	100.0	1.0	1.0	99.95	99.9999995	0.0
4238	False	0.9370024800300598	0.946205735206604	0.9279765486717224	44.12739850976206	69.91057415915797	68.91917275382393	0.9814825057983398	0.9987510442733765	72.8211009174312	76.19047569160999	27.27272727272727
4239	False	1.0000028610229492	1.0000028610229492	1.0000028610229492	100.00000000000004	100.0	100.0	1.0	1.0	99.76851851851852	99.9999995	0.0
4243	False	0.9727201461791992	0.9632460474967957	0.9823823571205139	75.06238537503395	80.38536534655788	80.7782468503113	0.7716306447982788	0.8555024862289429	86.4795918367347	87.4999995	12.5
4246	False	1.000098705291748	1.000098705291748	1.000098705291748	100.00000000000004	100.0	100.0	0.9748355746269226	0.997482419013977	99.6	99.9999995	0.0
4248	False	1.0000696182250977	1.0000696182250977	1.0000696182250977	100.00000000000004	100.0	100.0	1.0	1.0	99.97106481481481	99.9999995	0.0
4250	False	1.000005841255188	1.000005841255188	1.000005841255188	100.00000000000004	100.0	100.0	0.9520097970962524	0.9689245820045471	99.93141289437585	99.9999995	0.0
4252	False	0.9756160378456116	0.9699467420578003	0.9813519716262817	18.52797255583095	74.88969678216587	69.92094166215786	0.9431051015853882	0.9763545989990234	73.09228039041705	59.99999950500001	44.44444444444444
4257	False	1.0000280141830444	1.0000280141830444	1.0000280141830444	100.00000000000004	100.0	100.0	1.0	1.0	99.97106481481481	99.9999995	0.0
4259	False	0.9834818243980408	0.9944566488265991	0.9727464914321899	49.76093899250716	74.92474358571198	73.19335208279094	0.9823999404907227	1.0	48.07692307692308	57.14285665306124	50.0
4264	False	0.9783321619033813	0.9851879477500916	0.971571147441864	61.59795291151833	84.59367090244689	83.84914880529901	0.9823999404907227	0.9965043067932129	87.61712232062635	77.41935433922998	18.75
4271	False	0.9999983310699463	0.9999983310699463	0.9999983310699463	100.00000000000004	100.0	100.0	0.9217147827148438	0.9758378863334656	99.99142661179698	99.9999995	0.0
4273	False	0.9653381705284119	0.9625760912895203	0.9681161046028137	53.7284965911771	77.29777244068042	75.88999599717697	0.8959202170372009	0.9281386137008667	75.00000000000001	79.99999950000002	20.0
4274	False	1.0000348091125488	1.0000348091125488	1.0000348091125488	100.00000000000004	100.0	100.0	0.9689306020736694	0.999281644821167	99.6	99.9999995	0.0
4284	False	1.0000075101852417	1.0000075101852417	1.0000075101852417	100.00000000000004	100.0	100.0	0.9911999702453613	1.0	99.96243425995492	99.9999995	0.0
4293	False	0.9199263453483582	0.9117544889450073	0.9282459616661072	28.46946938149361	48.00445221957771	46.98926319158607	0.9911999702453613	1.0	45.617816091954026	57.14285665306124	55.55555555555556
4305	False	0.8916372656822205	0.8864811062812805	0.8968536853790283	37.596635294670186	52.286532696551745	52.77150629426257	0.9735999703407288	0.9823688268661499	60.040087463556844	60.86956471833649	54.54545454545454
