id	has_metaphor	bertscore_f1	bertscore_precision	bertscore_recall	bleu	chrf	chrf2	comet_no_ref	comet_ref	meteor	rouge	ter
0	True	0.9812861680984497	0.9821974039077759	0.9803766012191772	72.98378378464027	90.33503338146888	88.4360015122155	0.9627577662467957	0.9804567098617554	88.19444444444444	83.33333283333334	16.666666666666664
4	True	0.9570930004119873	0.9611265659332275	0.9530931711196899	62.72517339014035	74.0762636553297	73.76055197511762	0.9388551712036133	0.9730342626571655	76.33136094674556	74.9999995	23.52941176470588
5	True	0.922395646572113	0.9138768911361694	0.9310746788978577	32.74705706665235	65.30624803919575	61.82918520958226	0.9067004323005676	0.9394012689590454	57.9505560601969	56.33802766911328	55.26315789473685
6	True	0.9226904511451721	0.9185945391654968	0.9268231391906738	38.614507615844914	59.3846260701795	58.298920388808206	0.9435602426528931	0.9013174772262573	58.58268599792479	66.66666616666667	52.38095238095239
7	True	0.9899447560310364	0.9901630282402039	0.9897265434265137	72.92571723872932	90.49388864889947	87.37799224425035	1.0	1.0	98.98572501878287	84.21052581717451	9.090909090909092
8	True	0.9306327700614929	0.9230735301971436	0.938316822052002	30.51327880362441	71.38443597307402	66.7211923738522	0.9121639728546143	0.8450495004653931	56.390977443609025	55.172413298454224	61.53846153846154
9	True	0.9359108209609985	0.9449242949485779	0.9270676970481873	39.88777323523893	61.45836949945951	60.12208397836049	0.9837087392807007	0.9859492182731628	60.986421725239616	67.9999995032	43.75
11	True	0.9218052625656128	0.9149404168128967	0.9287739992141724	28.54879317075056	65.21242081526216	64.33362797736862	0.9298717975616455	0.9163438081741333	64.23981357248782	62.74509754094581	58.333333333333336
12	True	0.9463723301887512	0.9578242897987366	0.9351909756660461	42.23240698262193	68.67090452810997	68.01489087724562	0.8895100951194763	0.896554708480835	70.91032608695652	76.5957441828882	28.57142857142857
13	True	0.9409100413322449	0.9353481531143188	0.9465385675430298	50.52306560377784	67.84710720126813	68.04011769850845	0.9339160919189453	0.9519163370132446	72.89156626506023	72.72727222743802	30.303030303030305
14	True	0.9391474723815918	0.9411602020263672	0.9371433258056641	16.06455374563062	67.12235465255831	62.03927159298802	1.0	1.0	37.478991596638664	45.454544954545455	58.333333333333336
18	True	0.8465033769607544	0.8166971206665039	0.8785675764083862	14.183652772983764	48.840959458709946	48.30075212962184	0.5581532716751099	0.5248646140098572	63.9375	51.85185143484225	400.0
21	True	0.9411395788192749	0.9446922540664673	0.9376134872436523	15.718877363021202	58.32463579028278	57.13219732015923	0.8525340557098389	0.8878473043441772	62.841530054644814	61.53846104142012	50.0
22	True	0.9625319242477417	0.9655208587646484	0.9595614671707153	71.40220219707982	74.6437382815189	76.24766935041416	0.8504008054733276	0.9499719142913818	80.94135802469137	83.72092973282857	18.181818181818183
25	True	0.9525606036186218	0.9463865756988525	0.9588156342506409	22.811360354329608	69.56620629233154	65.19164656875614	1.0	1.0	68.84507275132276	73.33333283555557	41.17647058823529
26	True	0.9693425297737122	0.9654203057289124	0.9732967019081116	50.389204852596336	74.732561828064	72.35931054865391	0.9911999702453613	1.0	71.14285714285714	71.42857092857143	28.57142857142857
27	True	0.9567786455154419	0.9618850350379944	0.9517261981964111	23.396863514387082	67.03190041008058	64.46705532609336	0.9538091421127319	0.9683710336685181	78.83977271732374	62.22222172246915	34.61538461538461
29	True	0.9864551424980164	0.9866025447845459	0.9863077402114868	86.9639866212288	91.21528262167516	91.21010728645341	0.9804203510284424	0.9845011830329895	92.83601014370245	91.66666616666667	7.142857142857142
32	True	0.9405454397201538	0.9346601963043213	0.9465053081512451	37.35566956708377	67.16300873658923	64.5262848484606	0.8860630989074707	0.9051927328109741	58.624164524421595	60.71428521492348	46.15384615384615
33	True	0.947731614112854	0.9505227208137512	0.9449567794799805	62.24844091190641	66.76071842980689	68.56961279327662	0.9256726503372192	0.9546353816986084	77.51017049339933	78.04877998810234	29.166666666666668
34	True	0.9497173428535461	0.9403262138366699	0.9592980742454529	44.910995009687426	71.6869961737446	69.39153749525033	0.8808232545852661	0.9207058548927307	64.3265006772786	66.66666616805172	43.333333333333336
35	True	0.9237923622131348	0.9088704586029053	0.9392123818397522	30.096870722978444	61.9548024210825	59.88719128326675	0.9203593730926514	0.9303008317947388	65.36399943946188	59.57446758714352	50.0
36	True	0.9750597476959229	0.9819974303245544	0.9682193398475647	61.34595831820524	78.29098717897656	76.9803204323541	0.9876857399940491	0.9994593858718872	68.8479262672811	73.68421003185595	31.818181818181817
37	True	0.9565070271492004	0.9591783285140991	0.953850507736206	49.855347441136374	72.52225267606082	69.70959872288098	0.9524843692779541	0.9741742610931396	66.6554054054054	64.28571378826533	33.33333333333333
38	True	0.923994243144989	0.9230230450630188	0.9249675273895264	15.851165692617155	56.489107602412716	51.21179717041663	0.9586756229400635	0.9798368215560913	41.666666666666664	33.33333283333334	66.66666666666666
40	True	0.9296916723251343	0.9418579936027527	0.9178355932235718	41.1008838423858	65.71747443026048	64.67155468582277	0.9402561187744141	0.9508779048919678	64.09275934377699	67.92452780348879	35.294117647058826
41	True	0.9627744555473328	0.964094877243042	0.9614577293395996	47.7189707581088	67.041890572747	69.70345979782749	0.8400042057037354	0.9248595237731934	77.89062500000001	66.66666616666667	40.0
43	True	0.9057564735412598	0.9012780785560608	0.9102795720100403	18.92240568795935	47.755942001123266	45.62504319098045	0.9735999703407288	0.9824000597000122	44.612794612794616	42.85714235969388	69.23076923076923
44	True	0.9136450886726379	0.9167843461036682	0.910527229309082	43.9871128242809	60.89522091102345	61.44240020250987	1.0	0.9807922840118408	69.56609865211159	69.76744136073553	29.166666666666668
47	True	0.9472556710243225	0.9579697847366333	0.9367784857749939	57.44094127581705	76.68842033061249	73.76438464394897	1.0	0.9902675747871399	67.29729729729729	71.42857093112245	33.33333333333333
