id	has_metaphor	bertscore_f1	bertscore_precision	bertscore_recall	bleu	chrf	chrf2	comet_no_ref	comet_ref	meteor	rouge	ter
62	False	0.9195432662963867	0.9299981594085693	0.9093208312988281	36.55552228545123	56.765934774450685	55.781973894055255	1.0	1.0	53.57142857142857	57.142856642857154	42.857142857142854
87	False	0.8712049722671509	0.875826358795166	0.8666320443153381	9.652434877402245	17.035555119965586	16.943883001873004	0.9911999702453613	1.0	20.000000000000004	19.999999500000015	80.0
88	False	0.922500491142273	0.9135637879371643	0.9316136837005615	50.893954112423444	72.35904261365935	67.72812983333954	0.8505216240882874	0.7678261995315552	55.83557347670251	58.3333328342014	42.857142857142854
96	False	0.931404173374176	0.9337880611419678	0.9290324449539185	53.66411241731205	74.43316378781132	72.65409977469645	0.9391337633132935	0.9683599472045898	65.05761445032701	68.57142807183673	36.84210526315789
106	False	0.8857406973838806	0.8841567039489746	0.8873304724693298	27.48254571080018	49.56395073378439	48.843591792371136	0.9187621474266052	0.7150201797485352	60.0907029478458	44.44444395061729	40.0
157	False	0.9075508117675781	0.9107683897018433	0.9043558835983276	7.835643838636097	50.582438680151995	43.89037637458756	0.979994535446167	0.9996299743652344	25.555555555555554	29.99999950000001	80.0
170	False	0.9463880658149719	0.9426071047782898	0.9501996040344238	46.92470064105599	65.19274855662968	65.53096110249322	0.9445520639419556	0.9305426478385925	67.24489795918367	73.68421002770083	30.0
186	False	0.9285510182380676	0.9091593027114868	0.9487879872322083	44.76006614955163	58.49621225444951	61.02388133071219	0.9249884486198425	0.7702540159225464	63.561507936507944	53.658536092801924	59.09090909090909
198	False	0.9400843977928162	0.9391855597496033	0.9409849643707275	32.11551962765024	65.20624359043438	61.17198873045279	0.7086235284805298	0.7165992856025696	53.82775119617224	64.8648643652301	42.857142857142854
214	False	0.9308755993843079	0.921077311038971	0.940884530544281	5.300156689756297	61.729804638678644	53.52233024395194	0.8596609234809875	0.9411019086837769	27.173913043478265	47.05882303114187	77.77777777777779
