id	has_metaphor	bertscore_f1	bertscore_precision	bertscore_recall	bleu	chrf	chrf2	comet_no_ref	comet_ref	meteor	rouge	ter
2965	True	0.9089482426643372	0.9055234789848328	0.9123989343643188	30.344911574017505	51.9469534041854	49.1239090312247	0.9823999404907227	0.9736000299453735	40.426361627453524	49.99999950255103	62.5
2992	True	0.9862422943115234	0.9878596663475037	0.9846301674842834	89.70773746801086	91.23994273025224	90.99300175864792	0.9911999702453613	0.9912000298500061	89.99228395061729	89.9999995	10.0
2994	True	0.9190034866333008	0.9153403043746948	0.9226961135864258	31.46660996956415	62.64914662894257	60.14601984760367	0.7986009120941162	0.8340307474136353	60.17439350772683	57.14285664540818	64.28571428571429
3018	True	0.9625898003578186	0.9646266102790833	0.9605615139007568	37.25742310754034	66.41520532160867	65.45482404449108	0.7220199704170227	0.7340298295021057	77.2340805041917	74.07407357475996	28.57142857142857
3105	True	0.9145464301109314	0.9125409126281738	0.9165608286857605	5.369488567517933	39.874818761901345	34.548428539502545	0.9215315580368042	0.9331488609313965	15.151515151515152	22.222221722222233	80.0
3111	True	0.9399791359901428	0.929245114326477	0.950964093208313	28.782231838054432	64.03017436926524	62.85268831841982	0.8273968696594238	0.7596218585968018	68.97020443671161	66.6666661688889	46.666666666666664
3115	True	1.0000126361846924	1.0000126361846924	1.0000126361846924	100.00000000000004	100.0	100.0	0.9688167572021484	0.980310320854187	99.6	99.9999995	0.0
3120	True	0.9319455027580261	0.9347089529037476	0.9291983842849731	26.007682357229054	60.46488242547364	58.845388665811846	0.8028665781021118	0.857100248336792	61.66747690811862	62.4999995	41.17647058823529
3140	True	0.9952181577682495	0.9952181577682495	0.9952181577682495	70.71067811865478	89.58401535607418	88.16023373927786	1.0	1.0	88.19444444444444	88.8888883888889	11.11111111111111
3221	True	0.9902262091636658	0.9902262091636658	0.9902262091636658	75.77395672414198	91.61667007514696	90.4312525563602	0.8581829071044922	0.8340381383895874	99.6	86.66666616666667	6.666666666666667
3239	True	0.9812465310096741	0.9824970960617065	0.9799991846084595	79.16963878457506	89.01250979323646	88.62412449909446	0.9651006460189819	0.9878392815589905	91.39100932994064	91.66666616666667	15.384615384615385
3286	True	0.993847131729126	0.993847131729126	0.993847131729126	46.713797772819994	83.62598738745164	79.66393498503317	0.9969907999038696	0.9983406066894531	88.19444444444444	77.77777727777779	11.11111111111111
3294	True	0.9932821989059448	0.9932821989059448	0.9932821989059448	70.71067811865478	92.2108923148009	90.13176853598289	0.9204595685005188	0.9781031608581543	88.19444444444444	88.8888883888889	11.11111111111111
3329	True	0.9999355673789978	0.9999355673789978	0.9999355673789978	100.00000000000004	100.0	100.0	0.9823999404907227	1.0	99.76851851851852	99.9999995	0.0
3335	True	0.942715585231781	0.9382041096687317	0.9472706317901611	25.848657697858535	70.46618019973882	66.03086831497151	0.986931324005127	0.9993432760238647	36.50793650793651	42.857142357142855	85.71428571428571
3337	True	0.984318733215332	0.9819414019584656	0.9867076277732849	70.16879391277372	85.86229260972522	85.76035582093027	0.976826012134552	0.997788667678833	89.50617283950618	89.9999995	10.0
3394	True	0.9332041144371033	0.9238401055335999	0.9427598714828491	26.269098944241577	61.92115945174327	63.928421416773226	0.9911999702453613	1.0	76.82539682539684	66.66666618666667	66.66666666666666
3459	True	0.958099365234375	0.9587438106536865	0.9574556946754456	43.66835442847811	61.43495189565421	62.27688828439547	0.8689700961112976	0.8529694080352783	81.3692480359147	69.9999995	27.27272727272727
